,id,data_type,ttg_type,error_type,filename,path
1139,ID_001139,screw,train,good,112.png,../data/screw/train/good/112.png
1140,ID_001140,screw,train,good,284.png,../data/screw/train/good/284.png
1141,ID_001141,screw,train,good,026.png,../data/screw/train/good/026.png
1142,ID_001142,screw,train,good,190.png,../data/screw/train/good/190.png
1143,ID_001143,screw,train,good,072.png,../data/screw/train/good/072.png
1144,ID_001144,screw,train,good,152.png,../data/screw/train/good/152.png
1145,ID_001145,screw,train,good,051.png,../data/screw/train/good/051.png
1146,ID_001146,screw,train,good,250.png,../data/screw/train/good/250.png
1147,ID_001147,screw,train,good,192.png,../data/screw/train/good/192.png
1148,ID_001148,screw,train,good,199.png,../data/screw/train/good/199.png
1149,ID_001149,screw,train,good,290.png,../data/screw/train/good/290.png
1150,ID_001150,screw,train,good,080.png,../data/screw/train/good/080.png
1151,ID_001151,screw,train,good,224.png,../data/screw/train/good/224.png
1152,ID_001152,screw,train,good,099.png,../data/screw/train/good/099.png
1153,ID_001153,screw,train,good,120.png,../data/screw/train/good/120.png
1154,ID_001154,screw,train,good,117.png,../data/screw/train/good/117.png
1155,ID_001155,screw,train,good,116.png,../data/screw/train/good/116.png
1156,ID_001156,screw,train,good,257.png,../data/screw/train/good/257.png
1157,ID_001157,screw,train,good,088.png,../data/screw/train/good/088.png
1158,ID_001158,screw,train,good,032.png,../data/screw/train/good/032.png
1159,ID_001159,screw,train,good,251.png,../data/screw/train/good/251.png
1160,ID_001160,screw,train,good,256.png,../data/screw/train/good/256.png
1161,ID_001161,screw,train,good,319.png,../data/screw/train/good/319.png
1162,ID_001162,screw,train,good,169.png,../data/screw/train/good/169.png
1163,ID_001163,screw,train,good,127.png,../data/screw/train/good/127.png
1164,ID_001164,screw,train,good,000.png,../data/screw/train/good/000.png
1165,ID_001165,screw,train,good,119.png,../data/screw/train/good/119.png
1166,ID_001166,screw,train,good,235.png,../data/screw/train/good/235.png
1167,ID_001167,screw,train,good,149.png,../data/screw/train/good/149.png
1168,ID_001168,screw,train,good,033.png,../data/screw/train/good/033.png
1169,ID_001169,screw,train,good,075.png,../data/screw/train/good/075.png
1170,ID_001170,screw,train,good,198.png,../data/screw/train/good/198.png
1171,ID_001171,screw,train,good,114.png,../data/screw/train/good/114.png
1172,ID_001172,screw,train,good,162.png,../data/screw/train/good/162.png
1173,ID_001173,screw,train,good,069.png,../data/screw/train/good/069.png
1174,ID_001174,screw,train,good,156.png,../data/screw/train/good/156.png
1175,ID_001175,screw,train,good,111.png,../data/screw/train/good/111.png
1176,ID_001176,screw,train,good,035.png,../data/screw/train/good/035.png
1177,ID_001177,screw,train,good,179.png,../data/screw/train/good/179.png
1178,ID_001178,screw,train,good,277.png,../data/screw/train/good/277.png
1179,ID_001179,screw,train,good,204.png,../data/screw/train/good/204.png
1180,ID_001180,screw,train,good,287.png,../data/screw/train/good/287.png
1181,ID_001181,screw,train,good,281.png,../data/screw/train/good/281.png
1182,ID_001182,screw,train,good,110.png,../data/screw/train/good/110.png
1183,ID_001183,screw,train,good,316.png,../data/screw/train/good/316.png
1184,ID_001184,screw,train,good,034.png,../data/screw/train/good/034.png
1185,ID_001185,screw,train,good,138.png,../data/screw/train/good/138.png
1186,ID_001186,screw,train,good,106.png,../data/screw/train/good/106.png
1187,ID_001187,screw,train,good,276.png,../data/screw/train/good/276.png
1188,ID_001188,screw,train,good,048.png,../data/screw/train/good/048.png
1189,ID_001189,screw,train,good,030.png,../data/screw/train/good/030.png
1190,ID_001190,screw,train,good,282.png,../data/screw/train/good/282.png
1191,ID_001191,screw,train,good,220.png,../data/screw/train/good/220.png
1192,ID_001192,screw,train,good,141.png,../data/screw/train/good/141.png
1193,ID_001193,screw,train,good,223.png,../data/screw/train/good/223.png
1194,ID_001194,screw,train,good,104.png,../data/screw/train/good/104.png
1195,ID_001195,screw,train,good,273.png,../data/screw/train/good/273.png
1196,ID_001196,screw,train,good,159.png,../data/screw/train/good/159.png
1197,ID_001197,screw,train,good,303.png,../data/screw/train/good/303.png
1198,ID_001198,screw,train,good,061.png,../data/screw/train/good/061.png
1199,ID_001199,screw,train,good,315.png,../data/screw/train/good/315.png
1200,ID_001200,screw,train,good,231.png,../data/screw/train/good/231.png
1201,ID_001201,screw,train,good,155.png,../data/screw/train/good/155.png
1202,ID_001202,screw,train,good,214.png,../data/screw/train/good/214.png
1203,ID_001203,screw,train,good,003.png,../data/screw/train/good/003.png
1204,ID_001204,screw,train,good,064.png,../data/screw/train/good/064.png
1205,ID_001205,screw,train,good,229.png,../data/screw/train/good/229.png
1206,ID_001206,screw,train,good,184.png,../data/screw/train/good/184.png
1207,ID_001207,screw,train,good,186.png,../data/screw/train/good/186.png
1208,ID_001208,screw,train,good,297.png,../data/screw/train/good/297.png
1209,ID_001209,screw,train,good,005.png,../data/screw/train/good/005.png
1210,ID_001210,screw,train,good,318.png,../data/screw/train/good/318.png
1211,ID_001211,screw,train,good,164.png,../data/screw/train/good/164.png
1212,ID_001212,screw,train,good,079.png,../data/screw/train/good/079.png
1213,ID_001213,screw,train,good,239.png,../data/screw/train/good/239.png
1214,ID_001214,screw,train,good,131.png,../data/screw/train/good/131.png
1215,ID_001215,screw,train,good,157.png,../data/screw/train/good/157.png
1216,ID_001216,screw,train,good,306.png,../data/screw/train/good/306.png
1217,ID_001217,screw,train,good,238.png,../data/screw/train/good/238.png
1218,ID_001218,screw,train,good,206.png,../data/screw/train/good/206.png
1219,ID_001219,screw,train,good,078.png,../data/screw/train/good/078.png
1220,ID_001220,screw,train,good,237.png,../data/screw/train/good/237.png
1221,ID_001221,screw,train,good,197.png,../data/screw/train/good/197.png
1222,ID_001222,screw,train,good,217.png,../data/screw/train/good/217.png
1223,ID_001223,screw,train,good,040.png,../data/screw/train/good/040.png
1224,ID_001224,screw,train,good,176.png,../data/screw/train/good/176.png
1225,ID_001225,screw,train,good,095.png,../data/screw/train/good/095.png
1226,ID_001226,screw,train,good,071.png,../data/screw/train/good/071.png
1227,ID_001227,screw,train,good,272.png,../data/screw/train/good/272.png
1228,ID_001228,screw,train,good,023.png,../data/screw/train/good/023.png
1229,ID_001229,screw,train,good,185.png,../data/screw/train/good/185.png
1230,ID_001230,screw,train,good,304.png,../data/screw/train/good/304.png
1231,ID_001231,screw,train,good,006.png,../data/screw/train/good/006.png
1232,ID_001232,screw,train,good,219.png,../data/screw/train/good/219.png
1233,ID_001233,screw,train,good,175.png,../data/screw/train/good/175.png
1234,ID_001234,screw,train,good,101.png,../data/screw/train/good/101.png
1235,ID_001235,screw,train,good,013.png,../data/screw/train/good/013.png
1236,ID_001236,screw,train,good,181.png,../data/screw/train/good/181.png
1237,ID_001237,screw,train,good,044.png,../data/screw/train/good/044.png
1238,ID_001238,screw,train,good,248.png,../data/screw/train/good/248.png
1239,ID_001239,screw,train,good,233.png,../data/screw/train/good/233.png
1240,ID_001240,screw,train,good,123.png,../data/screw/train/good/123.png
1241,ID_001241,screw,train,good,081.png,../data/screw/train/good/081.png
1242,ID_001242,screw,train,good,263.png,../data/screw/train/good/263.png
1243,ID_001243,screw,train,good,196.png,../data/screw/train/good/196.png
1244,ID_001244,screw,train,good,098.png,../data/screw/train/good/098.png
1245,ID_001245,screw,train,good,144.png,../data/screw/train/good/144.png
1246,ID_001246,screw,train,good,216.png,../data/screw/train/good/216.png
1247,ID_001247,screw,train,good,187.png,../data/screw/train/good/187.png
1248,ID_001248,screw,train,good,188.png,../data/screw/train/good/188.png
1249,ID_001249,screw,train,good,087.png,../data/screw/train/good/087.png
1250,ID_001250,screw,train,good,161.png,../data/screw/train/good/161.png
1251,ID_001251,screw,train,good,299.png,../data/screw/train/good/299.png
1252,ID_001252,screw,train,good,275.png,../data/screw/train/good/275.png
1253,ID_001253,screw,train,good,028.png,../data/screw/train/good/028.png
1254,ID_001254,screw,train,good,242.png,../data/screw/train/good/242.png
1255,ID_001255,screw,train,good,126.png,../data/screw/train/good/126.png
1256,ID_001256,screw,train,good,168.png,../data/screw/train/good/168.png
1257,ID_001257,screw,train,good,211.png,../data/screw/train/good/211.png
1258,ID_001258,screw,train,good,150.png,../data/screw/train/good/150.png
1259,ID_001259,screw,train,good,261.png,../data/screw/train/good/261.png
1260,ID_001260,screw,train,good,016.png,../data/screw/train/good/016.png
1261,ID_001261,screw,train,good,036.png,../data/screw/train/good/036.png
1262,ID_001262,screw,train,good,074.png,../data/screw/train/good/074.png
1263,ID_001263,screw,train,good,193.png,../data/screw/train/good/193.png
1264,ID_001264,screw,train,good,228.png,../data/screw/train/good/228.png
1265,ID_001265,screw,train,good,136.png,../data/screw/train/good/136.png
1266,ID_001266,screw,train,good,308.png,../data/screw/train/good/308.png
1267,ID_001267,screw,train,good,070.png,../data/screw/train/good/070.png
1268,ID_001268,screw,train,good,212.png,../data/screw/train/good/212.png
1269,ID_001269,screw,train,good,178.png,../data/screw/train/good/178.png
1270,ID_001270,screw,train,good,234.png,../data/screw/train/good/234.png
1271,ID_001271,screw,train,good,148.png,../data/screw/train/good/148.png
1272,ID_001272,screw,train,good,182.png,../data/screw/train/good/182.png
1273,ID_001273,screw,train,good,266.png,../data/screw/train/good/266.png
1274,ID_001274,screw,train,good,265.png,../data/screw/train/good/265.png
1275,ID_001275,screw,train,good,301.png,../data/screw/train/good/301.png
1276,ID_001276,screw,train,good,146.png,../data/screw/train/good/146.png
1277,ID_001277,screw,train,good,118.png,../data/screw/train/good/118.png
1278,ID_001278,screw,train,good,285.png,../data/screw/train/good/285.png
1279,ID_001279,screw,train,good,203.png,../data/screw/train/good/203.png
1280,ID_001280,screw,train,good,260.png,../data/screw/train/good/260.png
1281,ID_001281,screw,train,good,230.png,../data/screw/train/good/230.png
1282,ID_001282,screw,train,good,043.png,../data/screw/train/good/043.png
1283,ID_001283,screw,train,good,067.png,../data/screw/train/good/067.png
1284,ID_001284,screw,train,good,165.png,../data/screw/train/good/165.png
1285,ID_001285,screw,train,good,300.png,../data/screw/train/good/300.png
1286,ID_001286,screw,train,good,302.png,../data/screw/train/good/302.png
1287,ID_001287,screw,train,good,246.png,../data/screw/train/good/246.png
1288,ID_001288,screw,train,good,139.png,../data/screw/train/good/139.png
1289,ID_001289,screw,train,good,027.png,../data/screw/train/good/027.png
1290,ID_001290,screw,train,good,010.png,../data/screw/train/good/010.png
1291,ID_001291,screw,train,good,137.png,../data/screw/train/good/137.png
1292,ID_001292,screw,train,good,125.png,../data/screw/train/good/125.png
1293,ID_001293,screw,train,good,309.png,../data/screw/train/good/309.png
1294,ID_001294,screw,train,good,307.png,../data/screw/train/good/307.png
1295,ID_001295,screw,train,good,163.png,../data/screw/train/good/163.png
1296,ID_001296,screw,train,good,288.png,../data/screw/train/good/288.png
1297,ID_001297,screw,train,good,313.png,../data/screw/train/good/313.png
1298,ID_001298,screw,train,good,279.png,../data/screw/train/good/279.png
1299,ID_001299,screw,train,good,014.png,../data/screw/train/good/014.png
1300,ID_001300,screw,train,good,209.png,../data/screw/train/good/209.png
1301,ID_001301,screw,train,good,128.png,../data/screw/train/good/128.png
1302,ID_001302,screw,train,good,269.png,../data/screw/train/good/269.png
1303,ID_001303,screw,train,good,292.png,../data/screw/train/good/292.png
1304,ID_001304,screw,train,good,221.png,../data/screw/train/good/221.png
1305,ID_001305,screw,train,good,245.png,../data/screw/train/good/245.png
1306,ID_001306,screw,train,good,091.png,../data/screw/train/good/091.png
1307,ID_001307,screw,train,good,100.png,../data/screw/train/good/100.png
1308,ID_001308,screw,train,good,041.png,../data/screw/train/good/041.png
1309,ID_001309,screw,train,good,107.png,../data/screw/train/good/107.png
1310,ID_001310,screw,train,good,077.png,../data/screw/train/good/077.png
1311,ID_001311,screw,train,good,142.png,../data/screw/train/good/142.png
1312,ID_001312,screw,train,good,160.png,../data/screw/train/good/160.png
1313,ID_001313,screw,train,good,291.png,../data/screw/train/good/291.png
1314,ID_001314,screw,train,good,174.png,../data/screw/train/good/174.png
1315,ID_001315,screw,train,good,029.png,../data/screw/train/good/029.png
1316,ID_001316,screw,train,good,166.png,../data/screw/train/good/166.png
1317,ID_001317,screw,train,good,170.png,../data/screw/train/good/170.png
1318,ID_001318,screw,train,good,311.png,../data/screw/train/good/311.png
1319,ID_001319,screw,train,good,189.png,../data/screw/train/good/189.png
1320,ID_001320,screw,train,good,004.png,../data/screw/train/good/004.png
1321,ID_001321,screw,train,good,145.png,../data/screw/train/good/145.png
1322,ID_001322,screw,train,good,011.png,../data/screw/train/good/011.png
1323,ID_001323,screw,train,good,068.png,../data/screw/train/good/068.png
1324,ID_001324,screw,train,good,047.png,../data/screw/train/good/047.png
1325,ID_001325,screw,train,good,180.png,../data/screw/train/good/180.png
1326,ID_001326,screw,train,good,274.png,../data/screw/train/good/274.png
1327,ID_001327,screw,train,good,121.png,../data/screw/train/good/121.png
1328,ID_001328,screw,train,good,083.png,../data/screw/train/good/083.png
1329,ID_001329,screw,train,good,296.png,../data/screw/train/good/296.png
1330,ID_001330,screw,train,good,038.png,../data/screw/train/good/038.png
1331,ID_001331,screw,train,good,037.png,../data/screw/train/good/037.png
1332,ID_001332,screw,train,good,153.png,../data/screw/train/good/153.png
1333,ID_001333,screw,train,good,008.png,../data/screw/train/good/008.png
1334,ID_001334,screw,train,good,317.png,../data/screw/train/good/317.png
1335,ID_001335,screw,train,good,183.png,../data/screw/train/good/183.png
1336,ID_001336,screw,train,good,084.png,../data/screw/train/good/084.png
1337,ID_001337,screw,train,good,200.png,../data/screw/train/good/200.png
1338,ID_001338,screw,train,good,124.png,../data/screw/train/good/124.png
1339,ID_001339,screw,train,good,109.png,../data/screw/train/good/109.png
1340,ID_001340,screw,train,good,097.png,../data/screw/train/good/097.png
1341,ID_001341,screw,train,good,241.png,../data/screw/train/good/241.png
1342,ID_001342,screw,train,good,113.png,../data/screw/train/good/113.png
1343,ID_001343,screw,train,good,132.png,../data/screw/train/good/132.png
1344,ID_001344,screw,train,good,102.png,../data/screw/train/good/102.png
1345,ID_001345,screw,train,good,210.png,../data/screw/train/good/210.png
1346,ID_001346,screw,train,good,019.png,../data/screw/train/good/019.png
1347,ID_001347,screw,train,good,249.png,../data/screw/train/good/249.png
1348,ID_001348,screw,train,good,227.png,../data/screw/train/good/227.png
1349,ID_001349,screw,train,good,158.png,../data/screw/train/good/158.png
1350,ID_001350,screw,train,good,105.png,../data/screw/train/good/105.png
1351,ID_001351,screw,train,good,090.png,../data/screw/train/good/090.png
1352,ID_001352,screw,train,good,065.png,../data/screw/train/good/065.png
1353,ID_001353,screw,train,good,222.png,../data/screw/train/good/222.png
1354,ID_001354,screw,train,good,243.png,../data/screw/train/good/243.png
1355,ID_001355,screw,train,good,259.png,../data/screw/train/good/259.png
1356,ID_001356,screw,train,good,271.png,../data/screw/train/good/271.png
1357,ID_001357,screw,train,good,208.png,../data/screw/train/good/208.png
1358,ID_001358,screw,train,good,009.png,../data/screw/train/good/009.png
1359,ID_001359,screw,train,good,244.png,../data/screw/train/good/244.png
1360,ID_001360,screw,train,good,312.png,../data/screw/train/good/312.png
1361,ID_001361,screw,train,good,218.png,../data/screw/train/good/218.png
1362,ID_001362,screw,train,good,082.png,../data/screw/train/good/082.png
1363,ID_001363,screw,train,good,172.png,../data/screw/train/good/172.png
1364,ID_001364,screw,train,good,021.png,../data/screw/train/good/021.png
